date,service_period,forecast_covers,actual_covers,forecast_sales,actual_sales,reservation_count,walk_in_ratio,delivery_order_volume,promo_flag,local_event_flag,weather_impact_score,is_holiday_x,is_weekend,is_holiday_y,holiday_name,is_holiday_eve,is_long_weekend,is_school_break,is_payday_window,season,tourism_pressure_score,forecast_required_headcount_total,required_headcount_total,forecast_required_role_garzon,forecast_required_role_host,forecast_required_role_cajero,forecast_required_role_cocinero_linea,forecast_required_role_ayudante_cocina,forecast_required_role_runner,forecast_required_role_copero,forecast_required_role_jefe_turno,required_role_garzon,required_role_host,required_role_cajero,required_role_cocinero_linea,required_role_ayudante_cocina,required_role_runner,required_role_copero,required_role_jefe_turno,scheduled_headcount_total,scheduled_overtime_hours,scheduled_avg_consecutive_work_days,scheduled_avg_demand_pressure,scheduled_delivery_orders_seen,scheduled_role_ayudante_cocina,scheduled_role_cajero,scheduled_role_cocinero_linea,scheduled_role_copero,scheduled_role_garzon,scheduled_role_host,scheduled_role_jefe_turno,scheduled_role_runner,actual_headcount_total,actual_overtime_hours,actual_avg_consecutive_work_days,actual_avg_demand_pressure,actual_delivery_orders_seen,actual_role_ayudante_cocina,actual_role_cajero,actual_role_cocinero_linea,actual_role_copero,actual_role_garzon,actual_role_host,actual_role_jefe_turno,actual_role_runner,avg_hr_mean_bpm,avg_hrv_rmssd_ms,avg_sleep_duration_hours,avg_sleep_efficiency_pct,avg_stress_score,avg_steps,avg_fatigue_proxy,avg_age,avg_bmi,avg_distance_to_work_km,cross_trained_available,absent_count_total,short_notice_absent_count,absentee_rate,short_notice_absentee_rate,deficit_count_total,has_deficit_total,deficit_role_garzon,has_deficit_role_garzon,deficit_role_cocinero_linea,has_deficit_role_cocinero_linea,deficit_role_jefe_turno,has_deficit_role_jefe_turno,day_of_week,is_friday,is_weekend_flag,is_peak_service,forecast_covers_lag1,forecast_covers_lag7,forecast_sales_lag1,forecast_sales_lag7,reservation_count_lag1,reservation_count_lag7,delivery_order_volume_lag1,delivery_order_volume_lag7,absentee_rate_lag1,absentee_rate_lag7,short_notice_absentee_rate_lag1,short_notice_absentee_rate_lag7,actual_headcount_total_lag1,actual_headcount_total_lag7,deficit_count_total_lag1,deficit_count_total_lag7
2025-09-28,21_23,39,40,845000,894732,13,0.4,13,False,False,-0.12,False,True,False,0,False,False,False,False,spring,0.55,12,12,3,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,12,2.0,12.0,0.8658333333333333,13.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,10,2.0,4.1,0.779,13.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,81.58333333333333,29.84166666666667,6.458333333333333,72.26666666666667,80.2,11141.0,58.449999999999996,30.75,27.741666666666664,7.183333333333334,4,2.0,2.0,0.16666666666666666,0.16666666666666666,2,1,0.0,0,0.0,0,1.0,1,6,0,1,0,50.0,50.0,1029500.0,1048500.0,15.0,17.0,11.0,13.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,12.0,12.0,2.0,3.0
2025-09-29,21_23,36,43,818000,928890,10,0.55,16,False,False,-0.06,False,False,False,0,False,False,False,True,spring,0.55,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,2.7,9.0,0.8727272727272727,16.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,2.7,8.2,0.9,16.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.86363636363636,28.8,6.390909090909091,73.76363636363637,77.85454545454546,11363.181818181818,63.81818181818182,29.454545454545453,28.527272727272727,9.909090909090908,5,1.0,0.0,0.09090909090909091,0.0,2,1,2.0,1,0.0,0,0.0,0,0,0,0,0,39.0,28.0,845000.0,736500.0,13.0,15.0,13.0,23.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.0,10.0,10.0,2.0,1.0
2025-09-30,21_23,40,42,863500,930053,15,0.64,13,False,False,-0.04,False,False,False,0,False,False,False,True,spring,0.55,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,1.3,9.636363636363637,0.97,13.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,1.3,7.4,1.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,79.88181818181819,30.69090909090909,6.354545454545455,74.42727272727274,78.88181818181819,11398.181818181818,59.48181818181818,30.0,26.05454545454546,11.30909090909091,4,1.0,0.0,0.09090909090909091,0.0,2,1,1.0,1,0.0,0,0.0,0,1,0,0,0,36.0,34.0,818000.0,781000.0,10.0,12.0,16.0,16.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,10.0,9.0,2.0,2.0
2025-10-01,21_23,31,31,706500,702207,14,0.58,14,False,False,0.01,False,False,False,0,False,False,False,True,spring,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.3,3.1,0.826,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,1.3,3.1,0.826,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,78.59,33.480000000000004,6.35,76.22,69.32000000000001,10971.3,43.93,31.1,27.35,9.73,6,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,0,40.0,34.0,863500.0,781000.0,15.0,10.0,13.0,16.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,10.0,9.0,2.0,2.0
2025-10-02,21_23,41,47,910500,946153,18,0.58,16,False,True,-0.09,False,False,False,0,False,False,False,True,spring,0.35,12,13,3,1,1,2,2,1,1,1,3,1,1,3,2,1,1,1,12,2.7,4.0,0.9125000000000001,16.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,12,2.7,4.0,0.9125000000000001,16.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,78.27499999999999,33.166666666666664,6.366666666666667,75.89999999999999,76.125,10831.333333333334,49.475,31.166666666666668,25.683333333333334,9.116666666666667,3,0.0,0.0,0.0,0.0,1,1,0.0,0,1.0,1,0.0,0,3,0,0,0,31.0,37.0,706500.0,789000.0,14.0,15.0,14.0,11.0,0.0,0.09090909090909091,0.0,0.0,10.0,10.0,0.0,0.0
2025-10-03,21_23,53,58,1066000,1268787,13,0.51,9,False,False,0.08,False,False,False,0,False,False,False,False,spring,0.35,13,13,3,1,1,3,2,1,1,1,3,1,1,3,2,1,1,1,13,2.9,11.615384615384615,0.9846153846153847,9.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,10,2.0,3.3,1.012,9.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,80.16923076923078,30.592307692307692,6.346153846153846,73.34615384615384,72.26923076923077,11229.0,52.96923076923077,32.07692307692308,28.069230769230767,8.930769230769231,3,3.0,3.0,0.23076923076923078,0.23076923076923078,3,1,0.0,0,2.0,1,0.0,0,4,1,0,0,41.0,52.0,910500.0,1076000.0,18.0,19.0,16.0,12.0,0.0,0.15384615384615385,0.0,0.07692307692307693,12.0,11.0,1.0,3.0
2025-10-04,21_23,51,63,1124000,1354953,19,0.51,19,False,False,0.05,False,True,False,0,False,False,False,False,spring,0.35,14,15,3,1,1,3,2,2,1,1,4,1,1,3,2,2,1,1,14,1.5,9.285714285714286,0.9157142857142857,19.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,11,1.5,3.272727272727273,0.9590909090909091,19.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,79.25,30.957142857142856,6.492857142857143,73.32857142857142,79.10000000000001,11558.357142857143,57.84285714285714,31.214285714285715,25.792857142857144,8.942857142857143,1,3.0,3.0,0.21428571428571427,0.21428571428571427,4,1,2.0,1,0.0,0,0.0,0,5,0,1,0,53.0,50.0,1066000.0,1029500.0,13.0,15.0,9.0,11.0,0.23076923076923078,0.14285714285714285,0.23076923076923078,0.14285714285714285,10.0,12.0,3.0,2.0
2025-10-05,21_23,45,36,984500,813896,11,0.69,16,False,False,-0.01,False,True,False,0,False,False,False,False,spring,0.35,13,12,3,1,1,3,2,1,1,1,3,1,1,2,2,1,1,1,13,3.8,4.6923076923076925,0.9230769230769231,16.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,13,3.8,4.6923076923076925,0.9230769230769231,16.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,78.08461538461539,31.73076923076923,6.507692307692308,74.43076923076923,80.71538461538461,11018.76923076923,53.57692307692308,29.384615384615383,26.646153846153844,9.823076923076924,4,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,6,0,1,0,51.0,39.0,1124000.0,845000.0,19.0,13.0,19.0,13.0,0.21428571428571427,0.16666666666666666,0.21428571428571427,0.16666666666666666,11.0,10.0,4.0,2.0
2025-10-06,21_23,32,31,677500,698716,17,0.63,9,False,False,0.05,False,False,False,0,False,False,False,False,spring,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.5,3.9,0.8540000000000001,9.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,1.5,3.5555555555555554,0.8300000000000001,9.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,77.46000000000001,32.739999999999995,6.529999999999999,74.64,66.05,10557.2,44.989999999999995,30.3,25.35,6.5,5,1.0,0.0,0.1,0.0,1,1,0.0,0,0.0,0,0.0,0,0,0,0,0,45.0,36.0,984500.0,818000.0,11.0,10.0,16.0,16.0,0.0,0.09090909090909091,0.0,0.0,13.0,10.0,0.0,2.0
2025-10-07,21_23,39,46,835500,1022160,14,0.56,12,False,False,0.04,False,False,False,0,False,False,False,False,spring,0.35,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,1.9,14.090909090909092,0.9454545454545454,12.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,1.4,5.6,0.9099999999999999,12.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,80.30909090909091,30.14545454545454,6.527272727272727,71.57272727272726,75.53636363636363,10771.181818181818,58.16363636363636,29.181818181818183,25.60909090909091,7.3090909090909095,4,1.0,1.0,0.09090909090909091,0.09090909090909091,2,1,1.0,1,0.0,0,0.0,0,1,0,0,0,32.0,40.0,677500.0,863500.0,17.0,15.0,9.0,13.0,0.1,0.09090909090909091,0.0,0.0,9.0,10.0,1.0,2.0
2025-10-08,21_23,31,33,763500,804241,18,0.64,20,False,False,0.02,False,False,False,0,False,False,False,False,spring,0.35,11,11,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,11,2.5,10.090909090909092,0.7518181818181818,20.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9,2.5,5.444444444444445,0.8033333333333333,20.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,79.12727272727273,29.218181818181815,6.3,73.75454545454545,79.2090909090909,11050.363636363636,61.690909090909095,32.36363636363637,27.4,10.327272727272728,3,2.0,2.0,0.18181818181818182,0.18181818181818182,2,1,0.0,0,0.0,0,0.0,0,2,0,0,0,39.0,31.0,835500.0,706500.0,14.0,14.0,12.0,14.0,0.09090909090909091,0.0,0.09090909090909091,0.0,10.0,10.0,2.0,0.0
2025-10-09,21_23,46,55,965000,1118889,21,0.39,12,False,True,-0.03,False,False,False,0,False,False,False,False,spring,0.35,12,14,3,1,1,2,2,1,1,1,3,1,1,3,2,2,1,1,12,2.5,9.416666666666666,1.0091666666666665,12.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,10,2.5,5.8,0.984,12.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,79.72500000000001,30.141666666666666,6.55,74.21666666666667,78.31666666666666,10785.0,60.800000000000004,30.833333333333332,25.083333333333332,8.233333333333333,5,2.0,2.0,0.16666666666666666,0.16666666666666666,4,1,0.0,0,1.0,1,0.0,0,3,0,0,0,31.0,41.0,763500.0,910500.0,18.0,18.0,20.0,16.0,0.18181818181818182,0.0,0.18181818181818182,0.0,9.0,12.0,2.0,1.0
2025-10-10,21_23,47,52,1021500,1138883,21,0.72,16,False,False,0.01,False,False,False,0,False,False,False,False,spring,0.35,13,13,3,1,1,3,2,1,1,1,3,1,1,3,2,1,1,1,13,2.6,16.076923076923077,0.9369230769230769,16.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,10,2.1,7.3,0.9380000000000001,16.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,82.13076923076923,28.161538461538463,6.3307692307692305,70.64615384615385,82.91538461538462,11475.153846153846,69.41538461538461,30.153846153846153,28.00769230769231,9.930769230769231,4,3.0,1.0,0.23076923076923078,0.07692307692307693,3,1,0.0,0,1.0,1,0.0,0,4,1,0,0,46.0,53.0,965000.0,1066000.0,21.0,13.0,12.0,9.0,0.16666666666666666,0.23076923076923078,0.16666666666666666,0.23076923076923078,10.0,10.0,4.0,3.0
2025-10-11,21_23,52,58,1133000,1243889,30,0.46,18,False,False,0.03,False,True,False,0,False,False,False,False,spring,0.35,14,15,3,1,1,3,2,2,1,1,4,1,1,3,2,2,1,1,14,3.9,9.714285714285714,0.9257142857142856,18.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,12,3.0999999999999996,6.833333333333333,0.9591666666666666,18.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,79.89285714285714,29.62142857142857,6.335714285714286,71.98571428571428,83.14285714285714,11001.785714285714,64.03571428571429,29.785714285714285,26.37857142857143,6.95,3,2.0,2.0,0.14285714285714285,0.14285714285714285,3,1,1.0,1,1.0,1,0.0,0,5,0,1,0,47.0,51.0,1021500.0,1124000.0,21.0,19.0,16.0,19.0,0.23076923076923078,0.21428571428571427,0.07692307692307693,0.21428571428571427,10.0,11.0,3.0,4.0
2025-10-12,21_23,55,58,1179000,1280312,19,0.67,17,False,False,0.07,False,True,False,0,True,False,False,False,spring,0.35,14,15,3,1,1,3,2,2,1,1,4,1,1,3,2,2,1,1,14,3.5,7.5,0.9528571428571428,17.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,11,2.8,5.636363636363637,0.9618181818181818,17.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,78.93571428571428,31.957142857142856,6.471428571428571,73.63571428571429,79.26428571428572,11562.07142857143,60.128571428571426,29.642857142857142,25.821428571428573,7.892857142857143,7,3.0,2.0,0.21428571428571427,0.14285714285714285,4,1,1.0,1,0.0,0,0.0,0,6,0,1,0,52.0,45.0,1133000.0,984500.0,30.0,11.0,18.0,16.0,0.14285714285714285,0.0,0.14285714285714285,0.0,12.0,13.0,3.0,0.0
2025-10-13,21_23,45,49,956000,1050383,10,0.45,13,False,False,-0.0,True,False,True,Encuentro de Dos Mundos,False,True,False,False,spring,0.55,12,13,3,1,1,2,2,1,1,1,3,1,1,3,2,1,1,1,12,4.0,15.666666666666666,1.0,13.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,10,4.0,13.1,1.05,13.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,83.08333333333333,26.96666666666667,6.233333333333333,69.98333333333333,84.75,10482.25,61.550000000000004,30.833333333333332,26.183333333333334,8.508333333333333,3,2.0,2.0,0.16666666666666666,0.16666666666666666,3,1,0.0,0,1.0,1,0.0,0,0,0,0,0,55.0,32.0,1179000.0,677500.0,19.0,17.0,17.0,9.0,0.21428571428571427,0.1,0.14285714285714285,0.0,11.0,9.0,4.0,1.0
2025-10-14,21_23,31,29,659000,651714,14,0.65,9,False,False,-0.02,False,False,False,0,False,False,False,True,spring,0.35,10,10,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,10,1.2999999999999998,10.5,0.826,9.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,1.2999999999999998,5.875,0.83875,9.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.06,28.9,6.409999999999999,71.84,79.52000000000001,11416.2,62.529999999999994,31.2,28.18,7.859999999999999,4,2.0,1.0,0.2,0.1,2,1,1.0,1,0.0,0,0.0,0,1,0,0,0,45.0,39.0,956000.0,835500.0,10.0,14.0,13.0,12.0,0.16666666666666666,0.09090909090909091,0.16666666666666666,0.09090909090909091,10.0,10.0,3.0,2.0
2025-10-15,21_23,37,36,808000,850587,25,0.47,13,False,False,0.03,False,False,False,0,False,False,False,True,spring,0.35,11,11,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,11,2.4,7.818181818181818,0.8972727272727272,13.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,11,2.4,7.818181818181818,0.8972727272727272,13.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,78.89999999999999,30.972727272727273,6.454545454545454,73.33636363636364,77.56363636363636,10552.727272727272,54.51818181818182,30.545454545454547,26.281818181818185,8.827272727272726,5,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,0,31.0,31.0,659000.0,763500.0,14.0,18.0,9.0,20.0,0.2,0.18181818181818182,0.1,0.18181818181818182,8.0,9.0,2.0,2.0
2025-10-16,21_23,40,50,901500,1092573,22,0.47,17,False,True,-0.13,False,False,False,0,False,False,False,False,spring,0.35,12,13,3,1,1,2,2,1,1,1,3,1,1,3,2,1,1,1,12,1.6,5.416666666666667,0.8875000000000001,17.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,11,1.6,4.181818181818182,0.9072727272727273,17.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,79.01666666666667,31.75,6.391666666666667,74.97500000000001,71.825,10798.083333333334,49.48333333333333,29.5,27.275000000000002,8.383333333333333,5,1.0,1.0,0.08333333333333333,0.08333333333333333,2,1,0.0,0,1.0,1,0.0,0,3,0,0,0,37.0,46.0,808000.0,965000.0,25.0,21.0,13.0,12.0,0.0,0.16666666666666666,0.0,0.16666666666666666,11.0,10.0,0.0,4.0
2025-10-17,21_23,40,51,816000,931614,18,0.65,8,False,False,0.06,False,False,False,0,False,False,False,False,spring,0.35,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,0.5,6.636363636363637,0.97,8.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,7,0.2,3.0,0.9528571428571428,8.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,79.81818181818181,30.145454545454548,6.1909090909090905,73.23636363636363,81.07272727272726,10521.545454545454,57.6,31.454545454545453,27.463636363636365,6.427272727272726,7,4.0,4.0,0.36363636363636365,0.36363636363636365,5,1,1.0,1,1.0,1,1.0,1,4,1,0,0,40.0,47.0,901500.0,1021500.0,22.0,21.0,17.0,16.0,0.08333333333333333,0.23076923076923078,0.08333333333333333,0.07692307692307693,11.0,10.0,2.0,3.0
2025-10-18,21_23,53,54,1104000,1076181,27,0.63,13,False,False,0.11,False,True,False,0,False,False,False,False,spring,0.35,14,14,3,1,1,3,2,2,1,1,3,1,1,3,2,2,1,1,14,1.5,12.642857142857142,0.9328571428571429,13.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,12,1.1,5.25,0.9141666666666667,13.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,81.92142857142858,29.442857142857143,6.257142857142857,71.79285714285714,83.44285714285715,11534.57142857143,57.528571428571425,32.857142857142854,26.264285714285712,7.392857142857143,5,2.0,2.0,0.14285714285714285,0.14285714285714285,2,1,0.0,0,1.0,1,0.0,0,5,0,1,0,40.0,52.0,816000.0,1133000.0,18.0,30.0,8.0,18.0,0.36363636363636365,0.14285714285714285,0.36363636363636365,0.14285714285714285,7.0,12.0,5.0,3.0
2025-10-19,21_23,40,40,882500,920048,18,0.75,15,False,False,0.03,False,True,False,0,False,False,False,False,spring,0.35,12,12,3,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,12,2.5,9.833333333333334,0.8875000000000001,15.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,10,1.9,6.7,0.865,15.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,80.27499999999999,29.833333333333332,6.308333333333334,72.46666666666667,82.25833333333334,11912.916666666666,63.78333333333333,30.75,25.608333333333334,7.125,6,2.0,2.0,0.16666666666666666,0.16666666666666666,2,1,0.0,0,1.0,1,0.0,0,6,0,1,0,53.0,55.0,1104000.0,1179000.0,27.0,19.0,13.0,17.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,12.0,11.0,2.0,4.0
2025-10-20,21_23,35,42,809000,951570,14,0.7,17,False,False,-0.06,False,False,False,0,False,False,False,False,spring,0.35,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,3.2,19.545454545454547,0.8481818181818181,17.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8,2.2,6.5,0.875,17.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,83.47272727272728,28.454545454545453,6.2,69.80909090909091,79.81818181818181,11182.272727272728,66.28181818181818,32.63636363636363,25.90909090909091,7.9818181818181815,4,3.0,2.0,0.2727272727272727,0.18181818181818182,4,1,1.0,1,1.0,1,0.0,0,0,0,0,0,40.0,45.0,882500.0,956000.0,18.0,10.0,15.0,13.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,10.0,10.0,2.0,3.0
2025-10-21,21_23,32,33,725000,780279,11,0.57,14,False,False,-0.07,False,False,False,0,False,False,False,False,spring,0.35,11,11,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,11,3.9,6.0,0.7754545454545455,14.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,11,3.9,6.0,0.7754545454545455,14.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,78.55454545454546,32.054545454545455,6.3,75.26363636363637,75.4090909090909,11069.545454545454,52.08181818181818,32.36363636363637,25.463636363636365,7.427272727272728,3,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,35.0,31.0,809000.0,659000.0,14.0,14.0,17.0,9.0,0.2727272727272727,0.2,0.18181818181818182,0.1,8.0,8.0,4.0,2.0
2025-10-22,21_23,41,42,910500,895652,15,0.67,16,False,False,0.1,False,False,False,0,False,False,False,False,spring,0.35,12,12,3,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,12,1.3,6.5,0.9125000000000001,16.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,12,1.3,6.5,0.9125000000000001,16.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,77.86666666666666,34.05833333333333,6.5249999999999995,74.975,72.125,10977.75,50.46666666666667,31.666666666666668,25.21666666666667,7.4750000000000005,2,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,2,0,0,0,32.0,37.0,725000.0,808000.0,11.0,25.0,14.0,13.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0
2025-10-23,21_23,39,43,826000,855571,14,0.68,11,False,False,0.1,False,False,False,0,False,False,False,False,spring,0.35,11,12,2,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,11,2.3,6.636363636363637,0.9454545454545454,11.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,10,2.3,4.7,0.975,11.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,77.82727272727273,32.09090909090909,6.345454545454545,75.72727272727273,74.01818181818182,10813.818181818182,52.82727272727273,28.272727272727273,26.181818181818183,10.054545454545455,6,1.0,1.0,0.09090909090909091,0.09090909090909091,2,1,1.0,1,0.0,0,0.0,0,3,0,0,0,41.0,40.0,910500.0,901500.0,15.0,22.0,16.0,17.0,0.0,0.08333333333333333,0.0,0.08333333333333333,12.0,11.0,0.0,2.0
2025-10-24,21_23,49,58,1011000,1266953,18,0.62,11,False,True,0.13,False,False,False,0,False,False,False,False,spring,0.35,12,14,3,1,1,2,2,1,1,1,3,1,1,3,2,2,1,1,12,3.6,4.75,1.0333333333333334,11.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,12,3.6,4.75,1.0333333333333334,11.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,77.93333333333334,30.7,6.45,75.77499999999999,75.50833333333334,10820.416666666666,49.01666666666667,32.25,28.15833333333333,8.725,3,0.0,0.0,0.0,0.0,2,1,0.0,0,1.0,1,0.0,0,4,1,0,0,39.0,40.0,826000.0,816000.0,14.0,18.0,11.0,8.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.36363636363636365,10.0,7.0,2.0,5.0
2025-10-25,21_23,62,73,1308500,1435801,24,0.51,17,False,True,-0.02,False,True,False,0,False,False,False,False,spring,0.35,16,18,4,2,1,3,2,2,1,1,5,2,1,3,2,2,2,1,16,3.0,11.1875,0.926875,17.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,14,2.4,3.5714285714285716,0.9485714285714285,17.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,81.33749999999999,30.38125,6.4625,72.8625,79.29375,11296.4375,54.21875,32.1875,26.64375,7.85625,7,2.0,2.0,0.125,0.125,4,1,2.0,1,0.0,0,0.0,0,5,0,1,0,49.0,53.0,1011000.0,1104000.0,18.0,27.0,11.0,13.0,0.0,0.14285714285714285,0.0,0.14285714285714285,12.0,12.0,2.0,2.0
2025-10-26,21_23,41,40,958000,985978,17,0.51,21,False,False,-0.09,False,True,False,0,False,False,False,False,spring,0.35,13,13,3,1,1,3,2,1,1,1,3,1,1,3,2,1,1,1,13,2.8,6.846153846153846,0.8438461538461539,21.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,11,2.3,4.0,0.9136363636363637,21.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,80.62307692307692,31.23846153846154,6.3307692307692305,72.8076923076923,83.27692307692307,11300.846153846154,57.49230769230769,31.076923076923077,25.653846153846153,8.853846153846154,6,2.0,1.0,0.15384615384615385,0.07692307692307693,2,1,1.0,1,1.0,1,0.0,0,6,0,1,0,62.0,40.0,1308500.0,882500.0,24.0,18.0,17.0,15.0,0.125,0.16666666666666666,0.125,0.16666666666666666,14.0,10.0,4.0,2.0
2025-10-27,21_23,40,38,901500,849455,12,0.61,17,False,False,-0.02,False,False,False,0,False,False,False,False,spring,0.35,12,11,3,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,12,1.2,17.833333333333332,0.8875000000000001,17.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,11,0.7,8.636363636363637,0.8472727272727273,17.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,82.75833333333334,29.258333333333336,6.241666666666667,71.2,81.20833333333333,12340.75,65.34166666666667,31.25,26.025000000000002,7.808333333333334,4,1.0,0.0,0.08333333333333333,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,41.0,35.0,958000.0,809000.0,17.0,14.0,21.0,17.0,0.15384615384615385,0.2727272727272727,0.07692307692307693,0.18181818181818182,11.0,8.0,2.0,4.0
