employee_id,date,service_period,role_assigned,scheduled_hours,hours_worked,overtime_hours,consecutive_work_days,is_rest_day,is_holiday,is_weekend,demand_pressure_score,delivery_order_volume
RST_016,2025-11-06,13_15,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.79,16
RST_010,2025-11-06,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.79,16
RST_046,2025-11-06,13_15,ayudante_cocina,2.0,2.0,0.0,21,False,False,False,1.06,16
RST_017,2025-11-06,13_15,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,1.06,16
RST_028,2025-11-06,13_15,ayudante_cocina,2.0,2.0,0.0,7,False,False,False,1.06,16
RST_033,2025-11-06,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.5,16
RST_001,2025-11-06,13_15,runner,2.0,2.0,0.3,5,False,False,False,1.5,16
RST_032,2025-11-06,13_15,copero,2.0,2.0,0.0,1,False,False,False,1.5,16
RST_069,2025-11-06,13_15,copero,2.0,2.0,0.0,17,False,False,False,1.5,16
RST_023,2025-11-06,13_15,jefe_turno,2.0,2.0,0.0,3,False,False,False,1.5,16
RST_005,2025-11-06,19_21,garzon,2.0,2.0,0.0,10,False,False,False,0.36,27
RST_034,2025-11-06,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.36,27
RST_045,2025-11-06,19_21,garzon,2.0,2.0,0.0,13,False,False,False,0.36,27
RST_041,2025-11-06,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.36,27
RST_007,2025-11-06,19_21,garzon,2.0,2.0,0.0,4,False,False,False,0.36,27
RST_040,2025-11-06,19_21,garzon,2.0,2.0,0.0,11,False,False,False,0.36,27
RST_062,2025-11-06,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.36,27
RST_003,2025-11-06,19_21,garzon,2.0,2.0,0.0,18,False,False,False,0.36,27
RST_037,2025-11-06,19_21,host,2.0,2.0,0.7,1,False,False,False,1.45,27
RST_031,2025-11-06,19_21,host,2.0,2.0,0.0,129,False,False,False,1.45,27
RST_064,2025-11-06,19_21,cajero,2.0,2.0,0.0,13,False,False,False,1.45,27
RST_038,2025-11-06,19_21,cajero,2.0,2.0,0.0,1,False,False,False,1.45,27
RST_051,2025-11-06,19_21,cocinero_linea,2.0,2.0,0.0,5,False,False,False,0.58,27
RST_054,2025-11-06,19_21,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.58,27
RST_052,2025-11-06,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.58,27
RST_053,2025-11-06,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.58,27
RST_035,2025-11-06,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.58,27
RST_063,2025-11-06,19_21,ayudante_cocina,2.0,2.0,0.0,3,False,False,False,0.97,27
RST_043,2025-11-06,19_21,ayudante_cocina,2.0,2.0,0.0,15,False,False,False,0.97,27
RST_046,2025-11-06,19_21,ayudante_cocina,2.0,2.0,0.0,21,False,False,False,0.97,27
RST_001,2025-11-06,19_21,runner,2.0,2.0,0.6,5,False,False,False,1.45,27
RST_002,2025-11-06,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.45,27
RST_029,2025-11-06,19_21,copero,2.0,2.0,0.0,2,False,False,False,1.45,27
RST_012,2025-11-06,19_21,copero,2.0,2.0,0.7,4,False,False,False,1.45,27
RST_008,2025-11-06,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,27
RST_056,2025-11-06,21_23,garzon,2.0,2.0,0.4,2,False,False,False,0.5,14
RST_071,2025-11-06,21_23,garzon,2.0,2.0,0.6,8,False,False,False,0.5,14
RST_040,2025-11-06,21_23,garzon,2.0,2.0,0.2,11,False,False,False,0.5,14
RST_004,2025-11-06,21_23,host,2.0,2.0,0.0,14,False,False,False,1.5,14
RST_006,2025-11-06,21_23,cajero,2.0,2.0,0.4,10,False,False,False,1.5,14
RST_050,2025-11-06,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.75,14
RST_027,2025-11-06,21_23,cocinero_linea,2.0,2.0,0.4,9,False,False,False,0.75,14
RST_063,2025-11-06,21_23,ayudante_cocina,2.0,2.0,0.0,3,False,False,False,0.75,14
RST_028,2025-11-06,21_23,ayudante_cocina,2.0,2.0,0.4,7,False,False,False,0.75,14
RST_001,2025-11-06,21_23,runner,2.0,2.0,0.0,5,False,False,False,1.5,14
RST_026,2025-11-06,21_23,copero,2.0,2.0,0.0,2,False,False,False,1.5,14
RST_008,2025-11-06,21_23,jefe_turno,2.0,2.0,0.6,1,False,False,False,1.5,14
RST_003,2025-11-07,11_13,garzon,2.0,2.0,0.0,19,False,False,False,0.6,4
RST_009,2025-11-07,11_13,garzon,2.0,2.0,0.0,2,False,False,False,0.6,4
RST_031,2025-11-07,11_13,host,2.0,2.0,0.0,130,False,False,False,1.2,4
RST_064,2025-11-07,11_13,cajero,2.0,2.0,0.0,14,False,False,False,1.2,4
RST_051,2025-11-07,11_13,cocinero_linea,2.0,2.0,0.0,6,False,False,False,0.6,4
RST_036,2025-11-07,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.6,4
RST_046,2025-11-07,11_13,ayudante_cocina,2.0,2.0,0.0,22,False,False,False,1.2,4
RST_001,2025-11-07,11_13,runner,2.0,2.0,0.0,6,False,False,False,1.2,4
RST_048,2025-11-07,11_13,copero,2.0,2.0,0.0,1,False,False,False,1.2,4
RST_023,2025-11-07,11_13,jefe_turno,2.0,2.0,0.0,4,False,False,False,1.2,4
RST_072,2025-11-07,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.43,16
RST_009,2025-11-07,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.43,16
RST_039,2025-11-07,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.43,16
RST_015,2025-11-07,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.43,16
RST_060,2025-11-07,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.43,16
RST_041,2025-11-07,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.43,16
RST_031,2025-11-07,13_15,host,2.0,2.0,0.4,130,False,False,False,1.3,16
RST_067,2025-11-07,13_15,host,2.0,2.0,0.0,1,False,False,False,1.3,16
RST_006,2025-11-07,13_15,cajero,2.0,2.0,0.3,11,False,False,False,1.3,16
RST_064,2025-11-07,13_15,cajero,2.0,2.0,0.9,14,False,False,False,1.3,16
RST_016,2025-11-07,13_15,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.65,16
RST_054,2025-11-07,13_15,cocinero_linea,2.0,2.0,0.0,5,False,False,False,0.65,16
RST_036,2025-11-07,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.65,16
RST_018,2025-11-07,13_15,cocinero_linea,2.0,2.0,0.0,8,False,False,False,0.65,16
RST_017,2025-11-07,13_15,ayudante_cocina,2.0,2.0,0.0,5,False,False,False,0.87,16
RST_028,2025-11-07,13_15,ayudante_cocina,2.0,2.0,0.0,8,False,False,False,0.87,16
RST_046,2025-11-07,13_15,ayudante_cocina,2.0,2.0,0.0,22,False,False,False,0.87,16
RST_057,2025-11-07,13_15,runner,2.0,2.0,0.0,2,False,False,False,1.3,16
RST_033,2025-11-07,13_15,runner,2.0,2.0,0.0,2,False,False,False,1.3,16
RST_069,2025-11-07,13_15,copero,2.0,2.0,0.0,18,False,False,False,1.3,16
RST_044,2025-11-07,13_15,copero,2.0,2.0,0.0,1,False,False,False,1.3,16
RST_023,2025-11-07,13_15,jefe_turno,2.0,2.0,0.0,4,False,False,False,1.5,16
RST_007,2025-11-07,19_21,garzon,2.0,2.0,0.0,5,False,False,False,0.39,22
RST_040,2025-11-07,19_21,garzon,2.0,2.0,0.0,12,False,False,False,0.39,22
RST_066,2025-11-07,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.39,22
RST_003,2025-11-07,19_21,garzon,2.0,2.0,0.0,19,False,False,False,0.39,22
RST_056,2025-11-07,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.39,22
RST_071,2025-11-07,19_21,garzon,2.0,2.0,0.0,9,False,False,False,0.39,22
RST_005,2025-11-07,19_21,garzon,2.0,2.0,0.0,11,False,False,False,0.39,22
RST_062,2025-11-07,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.39,22
RST_031,2025-11-07,19_21,host,2.0,2.0,0.0,130,False,False,False,1.5,22
RST_004,2025-11-07,19_21,host,2.0,2.0,0.0,15,False,False,False,1.5,22
RST_013,2025-11-07,19_21,cajero,2.0,2.0,0.0,6,False,False,False,1.5,22
RST_038,2025-11-07,19_21,cajero,2.0,2.0,0.0,2,False,False,False,1.5,22
RST_054,2025-11-07,19_21,cocinero_linea,2.0,2.0,0.0,5,False,False,False,0.62,22
RST_035,2025-11-07,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.62,22
RST_027,2025-11-07,19_21,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.62,22
RST_053,2025-11-07,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.62,22
RST_052,2025-11-07,19_21,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.62,22
RST_043,2025-11-07,19_21,ayudante_cocina,2.0,2.0,0.0,16,False,False,False,1.03,22
RST_063,2025-11-07,19_21,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,1.03,22
RST_028,2025-11-07,19_21,ayudante_cocina,2.0,2.0,0.0,8,False,False,False,1.03,22
RST_002,2025-11-07,19_21,runner,2.0,2.0,0.0,2,False,False,False,1.5,22
RST_049,2025-11-07,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.5,22
RST_044,2025-11-07,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.5,22
RST_069,2025-11-07,19_21,copero,2.0,2.0,0.4,18,False,False,False,1.5,22
RST_008,2025-11-07,19_21,jefe_turno,2.0,2.0,0.0,2,False,False,False,1.5,22
RST_041,2025-11-07,21_23,garzon,2.0,2.0,0.0,3,False,False,False,0.52,11
RST_072,2025-11-07,21_23,garzon,2.0,2.0,0.5,1,False,False,False,0.52,11
RST_045,2025-11-07,21_23,garzon,2.0,2.0,0.0,14,False,False,False,0.52,11
RST_031,2025-11-07,21_23,host,2.0,2.0,0.0,130,False,False,False,1.5,11
RST_006,2025-11-07,21_23,cajero,2.0,2.0,0.0,11,False,False,False,1.5,11
RST_068,2025-11-07,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.78,11
RST_035,2025-11-07,21_23,cocinero_linea,2.0,2.0,0.5,2,False,False,False,0.78,11
RST_028,2025-11-07,21_23,ayudante_cocina,2.0,2.0,0.0,8,False,False,False,0.78,11
RST_063,2025-11-07,21_23,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,0.78,11
RST_002,2025-11-07,21_23,runner,2.0,2.0,0.0,2,False,False,False,1.5,11
RST_012,2025-11-07,21_23,copero,2.0,2.0,0.8,5,False,False,False,1.5,11
RST_014,2025-11-07,21_23,jefe_turno,2.0,2.0,0.3,1,False,False,False,1.5,11
RST_015,2025-11-08,11_13,garzon,2.0,2.0,0.0,2,False,False,True,0.53,10
RST_003,2025-11-08,11_13,garzon,2.0,2.0,0.0,20,False,False,True,0.53,10
RST_031,2025-11-08,11_13,host,2.0,2.0,0.0,131,False,False,True,1.07,10
RST_064,2025-11-08,11_13,cajero,2.0,2.0,0.0,15,False,False,True,1.07,10
RST_042,2025-11-08,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.53,10
RST_054,2025-11-08,11_13,cocinero_linea,2.0,2.0,0.0,6,False,False,True,0.53,10
RST_028,2025-11-08,11_13,ayudante_cocina,2.0,2.0,0.0,9,False,False,True,1.07,10
RST_020,2025-11-08,11_13,runner,2.0,2.0,0.0,1,False,False,True,1.07,10
RST_032,2025-11-08,11_13,copero,2.0,2.0,0.0,1,False,False,True,1.07,10
RST_055,2025-11-08,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,True,1.07,10
RST_015,2025-11-08,13_15,garzon,2.0,2.0,0.0,2,False,False,True,0.38,22
RST_041,2025-11-08,13_15,garzon,2.0,2.0,0.0,4,False,False,True,0.38,22
RST_059,2025-11-08,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.38,22
RST_039,2025-11-08,13_15,garzon,2.0,2.0,0.0,4,False,False,True,0.38,22
RST_022,2025-11-08,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.38,22
RST_009,2025-11-08,13_15,garzon,2.0,2.0,0.0,3,False,False,True,0.38,22
RST_066,2025-11-08,13_15,garzon,2.0,2.0,0.0,2,False,False,True,0.38,22
RST_030,2025-11-08,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.38,22
RST_031,2025-11-08,13_15,host,2.0,2.0,0.0,131,False,False,True,1.5,22
RST_047,2025-11-08,13_15,host,2.0,2.0,0.0,1,False,False,True,1.5,22
RST_067,2025-11-08,13_15,cajero,2.0,2.0,0.0,2,False,False,True,1.5,22
RST_013,2025-11-08,13_15,cajero,2.0,2.0,0.0,7,False,False,True,1.5,22
RST_018,2025-11-08,13_15,cocinero_linea,2.0,2.0,0.0,9,False,False,True,0.75,22
RST_054,2025-11-08,13_15,cocinero_linea,2.0,2.0,0.0,6,False,False,True,0.75,22
RST_042,2025-11-08,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.75,22
RST_036,2025-11-08,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.75,22
RST_043,2025-11-08,13_15,ayudante_cocina,2.0,2.0,0.0,17,False,False,True,1.0,22
RST_063,2025-11-08,13_15,ayudante_cocina,2.0,2.0,0.0,5,False,False,True,1.0,22
RST_028,2025-11-08,13_15,ayudante_cocina,2.0,2.0,0.0,9,False,False,True,1.0,22
RST_001,2025-11-08,13_15,runner,2.0,2.0,0.0,7,False,False,True,1.5,22
RST_020,2025-11-08,13_15,runner,2.0,2.0,0.0,1,False,False,True,1.5,22
RST_048,2025-11-08,13_15,copero,2.0,2.0,0.0,2,False,False,True,1.5,22
RST_044,2025-11-08,13_15,copero,2.0,2.0,0.0,2,False,False,True,1.5,22
RST_023,2025-11-08,13_15,jefe_turno,2.0,2.0,0.0,5,False,False,True,1.5,22
RST_041,2025-11-08,19_21,garzon,2.0,2.0,0.0,4,False,False,True,0.35,24
RST_045,2025-11-08,19_21,garzon,2.0,2.0,0.0,15,False,False,True,0.35,24
RST_066,2025-11-08,19_21,garzon,2.0,2.0,0.0,2,False,False,True,0.35,24
RST_056,2025-11-08,19_21,garzon,2.0,2.0,0.0,4,False,False,True,0.35,24
RST_062,2025-11-08,19_21,garzon,2.0,2.0,0.0,3,False,False,True,0.35,24
RST_005,2025-11-08,19_21,garzon,2.0,2.0,0.0,12,False,False,True,0.35,24
RST_071,2025-11-08,19_21,garzon,2.0,2.0,0.0,10,False,False,True,0.35,24
RST_003,2025-11-08,19_21,garzon,2.0,2.0,0.0,20,False,False,True,0.35,24
RST_040,2025-11-08,19_21,garzon,2.0,2.0,0.0,13,False,False,True,0.35,24
RST_047,2025-11-08,19_21,host,2.0,2.0,0.0,1,False,False,True,1.5,24
RST_004,2025-11-08,19_21,host,2.0,2.0,0.0,16,False,False,True,1.5,24
RST_038,2025-11-08,19_21,cajero,2.0,2.0,0.0,3,False,False,True,1.5,24
RST_006,2025-11-08,19_21,cajero,2.0,2.0,0.0,12,False,False,True,1.5,24
RST_068,2025-11-08,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.63,24
RST_027,2025-11-08,19_21,cocinero_linea,2.0,2.0,0.0,11,False,False,True,0.63,24
RST_054,2025-11-08,19_21,cocinero_linea,2.0,2.0,0.0,6,False,False,True,0.63,24
RST_035,2025-11-08,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,True,0.63,24
RST_053,2025-11-08,19_21,cocinero_linea,2.0,2.0,0.0,4,False,False,True,0.63,24
RST_028,2025-11-08,19_21,ayudante_cocina,2.0,2.0,0.0,9,False,False,True,1.04,24
RST_043,2025-11-08,19_21,ayudante_cocina,2.0,2.0,0.8,17,False,False,True,1.04,24
RST_063,2025-11-08,19_21,ayudante_cocina,2.0,2.0,0.0,5,False,False,True,1.04,24
RST_025,2025-11-08,19_21,runner,2.0,2.0,0.5,1,False,False,True,1.5,24
RST_001,2025-11-08,19_21,runner,2.0,2.0,0.6,7,False,False,True,1.5,24
RST_044,2025-11-08,19_21,copero,2.0,2.0,0.0,2,False,False,True,1.5,24
RST_012,2025-11-08,19_21,copero,2.0,2.0,0.5,6,False,False,True,1.5,24
RST_008,2025-11-08,19_21,jefe_turno,2.0,2.0,0.0,3,False,False,True,1.5,24
RST_062,2025-11-08,21_23,garzon,2.0,2.0,0.0,3,False,False,True,0.6,15
RST_034,2025-11-08,21_23,garzon,2.0,2.0,0.0,1,False,False,True,0.6,15
RST_007,2025-11-08,21_23,garzon,2.0,2.0,0.0,6,False,False,True,0.6,15
RST_037,2025-11-08,21_23,host,2.0,2.0,0.0,1,False,False,True,1.5,15
RST_013,2025-11-08,21_23,cajero,2.0,2.0,0.3,7,False,False,True,1.5,15
RST_051,2025-11-08,21_23,cocinero_linea,2.0,2.0,0.0,7,False,False,True,0.6,15
RST_052,2025-11-08,21_23,cocinero_linea,2.0,2.0,0.5,5,False,False,True,0.6,15
RST_054,2025-11-08,21_23,cocinero_linea,2.0,2.0,0.0,6,False,False,True,0.6,15
RST_063,2025-11-08,21_23,ayudante_cocina,2.0,2.0,0.7,5,False,False,True,0.9,15
RST_028,2025-11-08,21_23,ayudante_cocina,2.0,2.0,0.4,9,False,False,True,0.9,15
RST_019,2025-11-08,21_23,runner,2.0,2.0,0.0,1,False,False,True,0.9,15
RST_011,2025-11-08,21_23,runner,2.0,2.0,0.0,1,False,False,True,0.9,15
RST_012,2025-11-08,21_23,copero,2.0,2.0,0.0,6,False,False,True,1.5,15
RST_008,2025-11-08,21_23,jefe_turno,2.0,2.0,0.0,3,False,False,True,1.5,15
RST_061,2025-11-09,11_13,garzon,2.0,2.0,0.0,1,False,False,True,0.48,6
RST_071,2025-11-09,11_13,garzon,2.0,2.0,0.0,11,False,False,True,0.48,6
RST_031,2025-11-09,11_13,host,2.0,2.0,0.8,132,False,False,True,0.97,6
RST_064,2025-11-09,11_13,cajero,2.0,2.0,0.0,16,False,False,True,0.97,6
RST_010,2025-11-09,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.48,6
RST_042,2025-11-09,11_13,cocinero_linea,2.0,2.0,0.0,2,False,False,True,0.48,6
RST_043,2025-11-09,11_13,ayudante_cocina,2.0,2.0,0.0,18,False,False,True,0.97,6
RST_049,2025-11-09,11_13,runner,2.0,2.0,0.0,1,False,False,True,0.97,6
RST_044,2025-11-09,11_13,copero,2.0,2.0,0.0,3,False,False,True,0.97,6
RST_014,2025-11-09,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,True,0.97,6
RST_071,2025-11-09,13_15,garzon,2.0,2.0,0.0,11,False,False,True,0.41,18
RST_062,2025-11-09,13_15,garzon,2.0,2.0,0.0,4,False,False,True,0.41,18
RST_030,2025-11-09,13_15,garzon,2.0,2.0,0.0,2,False,False,True,0.41,18
RST_058,2025-11-09,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,18
RST_066,2025-11-09,13_15,garzon,2.0,2.0,0.0,3,False,False,True,0.41,18
RST_024,2025-11-09,13_15,garzon,2.0,2.0,0.0,1,False,False,True,0.41,18
RST_059,2025-11-09,13_15,garzon,2.0,2.0,0.0,2,False,False,True,0.41,18
RST_047,2025-11-09,13_15,host,2.0,2.0,0.0,2,False,False,True,1.43,18
RST_031,2025-11-09,13_15,host,2.0,2.0,0.8,132,False,False,True,1.43,18
RST_006,2025-11-09,13_15,cajero,2.0,2.0,0.0,13,False,False,True,1.43,18
RST_013,2025-11-09,13_15,cajero,2.0,2.0,0.8,8,False,False,True,1.43,18
RST_010,2025-11-09,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.72,18
RST_036,2025-11-09,13_15,cocinero_linea,2.0,2.0,0.0,3,False,False,True,0.72,18
RST_054,2025-11-09,13_15,cocinero_linea,2.0,2.0,0.0,7,False,False,True,0.72,18
RST_016,2025-11-09,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.72,18
RST_017,2025-11-09,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,False,True,0.96,18
RST_028,2025-11-09,13_15,ayudante_cocina,2.0,2.0,0.0,10,False,False,True,0.96,18
RST_046,2025-11-09,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,False,True,0.96,18
RST_001,2025-11-09,13_15,runner,2.0,2.0,0.0,8,False,False,True,1.43,18
RST_049,2025-11-09,13_15,runner,2.0,2.0,0.0,1,False,False,True,1.43,18
RST_026,2025-11-09,13_15,copero,2.0,2.0,0.0,1,False,False,True,1.43,18
RST_032,2025-11-09,13_15,copero,2.0,2.0,0.0,2,False,False,True,1.43,18
RST_023,2025-11-09,13_15,jefe_turno,2.0,2.0,0.0,6,False,False,True,1.5,18
RST_062,2025-11-09,19_21,garzon,2.0,2.0,0.0,4,False,False,True,0.36,21
RST_041,2025-11-09,19_21,garzon,2.0,2.0,0.0,5,False,False,True,0.36,21
RST_007,2025-11-09,19_21,garzon,2.0,2.0,0.0,7,False,False,True,0.36,21
RST_034,2025-11-09,19_21,garzon,2.0,2.0,0.0,2,False,False,True,0.36,21
RST_056,2025-11-09,19_21,garzon,2.0,2.0,0.0,5,False,False,True,0.36,21
RST_071,2025-11-09,19_21,garzon,2.0,2.0,0.0,11,False,False,True,0.36,21
RST_040,2025-11-09,19_21,garzon,2.0,2.0,0.0,14,False,False,True,0.36,21
RST_005,2025-11-09,19_21,garzon,2.0,2.0,0.0,13,False,False,True,0.36,21
RST_066,2025-11-09,19_21,garzon,2.0,2.0,0.0,3,False,False,True,0.36,21
RST_031,2025-11-09,19_21,host,2.0,2.0,0.0,132,False,False,True,1.5,21
RST_037,2025-11-09,19_21,host,2.0,2.0,0.0,2,False,False,True,1.5,21
RST_038,2025-11-09,19_21,cajero,2.0,2.0,0.0,4,False,False,True,1.5,21
RST_006,2025-11-09,19_21,cajero,2.0,2.0,0.0,13,False,False,True,1.5,21
RST_070,2025-11-09,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.65,21
RST_051,2025-11-09,19_21,cocinero_linea,2.0,2.0,0.0,8,False,False,True,0.65,21
RST_052,2025-11-09,19_21,cocinero_linea,2.0,2.0,0.0,6,False,False,True,0.65,21
RST_053,2025-11-09,19_21,cocinero_linea,2.0,2.0,0.0,5,False,False,True,0.65,21
RST_027,2025-11-09,19_21,cocinero_linea,2.0,2.0,0.0,12,False,False,True,0.65,21
RST_063,2025-11-09,19_21,ayudante_cocina,2.0,2.0,0.0,6,False,False,True,1.08,21
RST_028,2025-11-09,19_21,ayudante_cocina,2.0,2.0,0.0,10,False,False,True,1.08,21
RST_043,2025-11-09,19_21,ayudante_cocina,2.0,2.0,0.0,18,False,False,True,1.08,21
RST_011,2025-11-09,19_21,runner,2.0,2.0,0.0,2,False,False,True,1.5,21
RST_002,2025-11-09,19_21,runner,2.0,2.0,0.0,1,False,False,True,1.5,21
RST_044,2025-11-09,19_21,copero,2.0,2.0,0.0,3,False,False,True,1.5,21
RST_012,2025-11-09,19_21,copero,2.0,2.0,0.3,7,False,False,True,1.5,21
RST_014,2025-11-09,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,True,1.5,21
RST_072,2025-11-09,21_23,garzon,2.0,2.0,0.0,1,False,False,True,0.47,15
RST_005,2025-11-09,21_23,garzon,2.0,2.0,0.6,13,False,False,True,0.47,15
RST_071,2025-11-09,21_23,garzon,2.0,2.0,0.0,11,False,False,True,0.47,15
RST_031,2025-11-09,21_23,host,2.0,2.0,0.0,132,False,False,True,1.4,15
RST_064,2025-11-09,21_23,cajero,2.0,2.0,0.0,16,False,False,True,1.4,15
RST_050,2025-11-09,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,True,0.7,15
RST_027,2025-11-09,21_23,cocinero_linea,2.0,2.0,0.6,12,False,False,True,0.7,15
RST_063,2025-11-09,21_23,ayudante_cocina,2.0,2.0,0.4,6,False,False,True,0.7,15
RST_046,2025-11-09,21_23,ayudante_cocina,2.0,2.0,0.5,1,False,False,True,0.7,15
RST_025,2025-11-09,21_23,runner,2.0,2.0,0.4,2,False,False,True,1.4,15
RST_044,2025-11-09,21_23,copero,2.0,2.0,0.7,3,False,False,True,1.4,15
RST_014,2025-11-09,21_23,jefe_turno,2.0,2.0,0.8,1,False,False,True,1.4,15
RST_060,2025-11-10,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.37,11
RST_071,2025-11-10,11_13,garzon,2.0,2.0,0.0,12,False,False,False,0.37,11
RST_031,2025-11-10,11_13,host,2.0,2.0,0.0,133,False,False,False,0.73,11
RST_067,2025-11-10,11_13,cajero,2.0,2.0,0.0,1,False,False,False,0.73,11
RST_016,2025-11-10,11_13,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.37,11
RST_051,2025-11-10,11_13,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.37,11
RST_043,2025-11-10,11_13,ayudante_cocina,2.0,2.0,0.0,19,False,False,False,0.73,11
RST_057,2025-11-10,11_13,runner,2.0,2.0,0.0,1,False,False,False,0.73,11
RST_026,2025-11-10,11_13,copero,2.0,2.0,0.0,2,False,False,False,0.73,11
RST_008,2025-11-10,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,False,0.73,11
RST_060,2025-11-10,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.43,20
RST_059,2025-11-10,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.43,20
RST_040,2025-11-10,13_15,garzon,2.0,2.0,0.0,15,False,False,False,0.43,20
RST_072,2025-11-10,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.43,20
RST_039,2025-11-10,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.43,20
RST_024,2025-11-10,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.43,20
RST_031,2025-11-10,13_15,host,2.0,2.0,0.0,133,False,False,False,1.28,20
RST_006,2025-11-10,13_15,host,2.0,2.0,0.0,14,False,False,False,1.28,20
RST_006,2025-11-10,13_15,cajero,2.0,2.0,0.0,14,False,False,False,1.28,20
RST_013,2025-11-10,13_15,cajero,2.0,2.0,0.5,9,False,False,False,1.28,20
RST_042,2025-11-10,13_15,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.64,20
RST_016,2025-11-10,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.64,20
RST_010,2025-11-10,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.64,20
RST_018,2025-11-10,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.64,20
RST_063,2025-11-10,13_15,ayudante_cocina,2.0,2.0,0.0,7,False,False,False,0.86,20
RST_043,2025-11-10,13_15,ayudante_cocina,2.0,2.0,0.0,19,False,False,False,0.86,20
RST_017,2025-11-10,13_15,ayudante_cocina,2.0,2.0,0.0,2,False,False,False,0.86,20
RST_020,2025-11-10,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.28,20
RST_033,2025-11-10,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.28,20
RST_026,2025-11-10,13_15,copero,2.0,2.0,0.0,2,False,False,False,1.28,20
RST_069,2025-11-10,13_15,copero,2.0,2.0,0.0,1,False,False,False,1.28,20
RST_014,2025-11-10,13_15,jefe_turno,2.0,2.0,0.0,2,False,False,False,1.5,20
RST_071,2025-11-10,19_21,garzon,2.0,2.0,0.0,12,False,False,False,0.32,21
